メーテルリンク／鈴木豊訳;1251;942;88045;48698;3865;1475;59.69;21.88;2.94;199355;3166.47;4373.80;6441.04;77.98;77.83;77.83;77.90
モリエール／鈴木豊訳;1301;974;76817;39689;2408;1371;56.03;31.19;2.55;169012;6039.07;8475.05;12972.41;69.38;68.00;69.37;70.17
モンゴメリ／神山妙子訳;1674;1406;266872;152974;9001;1937;137.78;29.58;9.22;578155;4965.20;6762.60;9620.87;77.05;78.39;78.40;77.70
モーパッサン／新庄嘉章;2089;1691;144052;89018;5332;1906;75.58;26.90;5.41;315037;5025.27;6964.85;10060.90;74.43;74.20;74.52;74.55
モーパッサン／木村庄三郎訳;1617;1220;74433;42777;2455;768;96.92;30.18;2.70;164740;7586.30;10108.23;13732.15;73.53;75.39;75.14;74.00
モーパッサン／杉捷夫訳;1993;1657;285381;168533;10312;3719;76.74;27.57;10.34;620895;5402.98;7332.22;10944.44;75.53;75.63;75.16;75.52
モーパッサン／榊原晃三訳;1629;1296;98855;59425;3452;1068;92.56;28.47;3.66;215344;4864.97;6395.62;8899.45;74.32;75.88;75.32;74.75
モーム／北川悌二訳;2155;1858;654395;381993;19456;6380;102.57;33.56;23.09;1432962;5209.85;7161.01;10215.35;73.18;73.21;73.65;73.22
モーム／田中西二郎訳;2231;1820;280379;166788;8556;2299;121.96;32.66;10.08;605417;5733.28;7687.27;11185.28;73.52;74.79;74.97;74.40
モーム／篠原慎訳;1814;1512;199322;115881;6690;2030;98.19;29.72;7.14;428422;6293.27;8406.08;11421.02;71.81;73.22;73.01;72.55
モーム／西村孝次訳;1373;979;59047;35316;2132;758;77.90;27.56;2.11;127508;3887.60;5397.23;7904.80;75.55;75.99;75.47;75.61
モーム／龍口直太郎訳;1918;1565;242766;141050;6534;1960;123.86;36.94;8.56;523610;5545.57;7605.28;10933.85;77.15;76.43;77.93;77.55
ヤマグチノボル;2606;2355;1746864;996984;98401;51712;33.78;17.49;61.48;3917149;6298.50;8520.68;11907.79;73.84;74.21;73.72;74.54
ユゴー／斎藤正直訳;2355;2042;643090;377978;22916;8566;75.07;27.96;22.88;1394101;5205.71;7078.32;10167.16;76.64;74.79;76.60;77.60
ユゴー／榊原晃三訳;1982;1637;357636;205588;11983;4729;75.63;29.62;12.65;776485;7021.76;9301.52;12632.46;72.14;71.55;71.95;72.31
ユゴー／辻昶・松下和則訳;2144;1825;516388;299089;15416;4669;110.60;33.24;18.30;1123969;6781.45;9186.86;12832.16;74.52;75.42;75.60;75.06
ヨネスケ（桂米助）;1345;1015;71280;41236;2574;1809;39.40;27.42;2.53;161092;6266.55;9074.83;13268.11;70.83;71.32;71.37;70.18
ヨーヴィル;1919;1638;175220;97165;6016;1617;108.36;28.91;6.18;377301;7746.00;9978.67;13340.50;70.02;71.60;72.21;72.79
ラヴクラフト全集0;656;328;6418;3666;188;117;54.85;33.03;0.22;13560;7563.80;9935.30;14073.40;58.90;61.03;59.26;60.14
ラヴクラフト全集1;1860;1547;203199;119585;3875;673;301.93;52.18;7.37;434247;5869.10;7829.64;10651.38;72.94;74.08;75.10;73.12
ラヴクラフト全集2;2141;1792;186384;109316;3969;643;289.87;46.62;6.99;400571;9046.78;11712.86;15581.49;65.45;64.76;66.57;65.41
ラヴクラフト全集3;1989;1655;197561;115271;4295;977;202.21;45.29;7.27;418682;8059.93;10283.84;13822.31;69.11;68.41;70.22;69.56
ラヴクラフト全集4;1931;1635;204545;120214;4252;628;325.71;47.58;7.51;433893;7406.65;9548.46;13123.01;67.84;67.83;68.70;67.80
ラヴクラフト全集5;1984;1639;158891;90547;2808;554;286.81;55.90;5.73;334995;8943.10;11170.78;14826.77;69.15;68.64;70.35;68.90
ラヴクラフト全集6;2142;1776;203892;117794;3194;663;307.53;63.23;7.46;429141;10241.75;12979.56;17233.19;68.62;69.96;70.51;67.70
ラヴクラフト全集7;2145;1782;199863;115664;3856;790;252.99;51.07;7.27;420974;8644.50;10980.31;14489.75;70.01;70.69;71.95;70.29
ラッセル／日高一輝訳;1572;1236;118403;70035;2863;720;164.45;41.16;4.44;254354;4520.89;6174.83;8760.55;69.80;69.26;70.08;69.68
ラディゲ／江口清訳;1536;1140;90986;56477;2766;612;148.67;32.84;3.26;195536;3659.70;5113.78;7894.38;75.36;77.61;76.52;75.36
ラム／平井正穂訳;1767;1350;82240;49994;1831;295;278.78;44.59;3.07;173444;7014.63;9327.46;13227.95;69.78;69.60;70.81;70.09
ラム／松本恵子訳;1402;1190;160655;96160;3223;1195;134.44;49.77;5.77;340037;5363.37;6900.65;10158.77;72.20;74.86;74.72;72.22
ランボー／篠沢秀夫訳;1251;892;26163;15486;1188;383;68.31;21.66;0.97;57590;7303.40;9619.05;13012.70;70.26;68.49;69.20;70.64
ランボー／金子光晴訳;1972;1404;59177;34193;3174;2548;23.22;18.38;2.16;129588;12687.80;16034.85;21201.95;72.28;70.63;70.76;72.74
リラダン;2888;2366;223386;135116;7139;2437;91.66;30.33;8.35;495987;11431.74;14607.74;19988.44;68.15;66.08;68.20;68.07
リルケ／星野慎一訳;1940;1542;179479;105507;5558;671;267.48;32.20;6.48;390744;5619.72;7605.99;10765.65;76.74;76.08;76.31;76.26
リルケ／石丸静雄訳;1282;952;59188;34356;2341;1933;30.62;24.62;2.10;123985;5795.10;7810.55;11040.67;71.49;71.35;71.36;72.06
ルイス／瀬田貞二訳;1547;1319;883987;485737;31291;7258;121.79;27.61;28.85;1941197;4506.75;6124.09;9116.58;86.74;82.34;85.00;84.53
ルソー／太田不二訳;1551;1192;112719;68576;2264;285;395.51;49.66;4.19;241908;4766.49;6411.20;8933.20;70.52;73.49;72.51;70.68
ルソー／桑原武夫訳;2172;1893;655227;380559;16419;1482;442.12;39.73;23.61;1399110;5961.89;8012.01;11187.35;72.56;71.99;72.31;71.81
ルナール／窪田般彌訳;1558;1167;94767;53867;4519;1591;59.56;20.87;3.31;212953;4999.27;6888.93;9823.45;84.27;84.41;83.65;84.06
ルナール／辻昶訳;1353;1050;104051;57600;4718;1633;63.72;21.93;3.60;230354;5698.10;7766.54;11068.52;81.35;80.07;79.99;80.70
ルブラン／保篠龍緒訳;2331;1959;409217;237529;18273;8569;47.76;22.26;14.82;904923;6193.90;8255.15;11887.19;73.03;72.79;72.79;73.67
ルブラン／大友徳明訳;1704;1425;207304;120962;7587;2649;78.26;27.17;7.41;451970;4696.02;6120.48;8128.55;73.09;73.48;73.35;73.42
ルブラン／大野一道訳;1549;1267;158807;91298;6285;2339;67.90;25.15;5.58;347178;4826.00;6462.50;8874.33;76.68;74.67;75.93;77.11
ルブラン／山辺雅彦訳;1655;1360;183412;103429;8255;3042;60.29;22.10;6.46;402780;5610.33;7292.81;10140.00;74.09;73.91;74.07;75.18
ルブラン／水谷準訳;1791;1458;146824;85467;5765;2102;69.85;25.22;5.29;323688;5761.30;7708.69;10693.97;72.42;72.66;73.22;73.84
ルブラン／野内良三訳;2111;1769;324454;184044;14513;5435;59.70;22.22;11.51;715363;6872.57;9015.66;12284.06;74.76;74.61;74.64;75.59
ルルー／木村庄三郎訳;1575;1274;213123;123965;6927;1915;111.29;30.60;7.53;473566;3525.58;4698.38;6942.54;76.85;77.33;79.15;78.97
レアージュ／澁澤龍彦訳;1729;1390;167311;99773;3890;319;524.49;42.68;6.03;361198;4639.80;6565.80;9203.28;72.20;75.40;74.97;72.55
レアージュ／鈴木豊訳;1802;1442;188360;111768;4298;833;226.12;43.45;6.75;403355;4941.37;6698.74;9515.80;72.60;76.05;75.49;72.95
レマルク／山西英一訳;2114;1745;419064;237248;22135;6017;69.65;18.86;14.29;937829;4488.20;6251.75;9290.12;81.62;78.29;79.81;81.58
レマルク／蕗沢忠枝訳;2079;1668;171162;103009;6168;1941;88.18;27.27;6.28;375756;6423.30;8549.99;11882.93;73.47;74.20;74.51;73.85
レーニン／角田安正訳;1459;1183;127974;74817;3032;808;158.38;41.40;4.95;279316;7088.42;9247.22;12850.35;54.54;56.03;54.08;54.51
ロスタン／岩瀬孝訳;1804;1425;123512;66272;6011;3278;37.68;19.59;4.19;278057;7108.25;9648.21;13858.88;66.40;66.88;66.06;67.68
ロチ;2671;2282;423270;250569;15518;6028;70.22;26.52;15.51;916704;7591.90;9720.39;13586.45;69.00;69.46;69.46;68.87
ロレンス／吉田健一訳;2208;1876;425911;272668;15459;6577;64.76;27.47;15.83;948813;3222.27;4591.99;6898.43;71.25;72.79;72.51;71.16
ロレンス／飯島淳秀訳;2051;1709;329679;195079;12580;3682;89.54;26.12;11.74;725463;4992.96;6927.65;9764.80;77.74;76.84;77.08;77.57
ロンドン／山本政喜訳;1984;1665;266303;158786;6969;1589;167.59;38.13;9.62;568788;6703.80;8941.49;12532.77;73.37;73.92;75.13;74.51
ローリング;2670;2399;2753335;1544496;120213;68342;40.29;22.78;93.56;6114290;5994.76;8133.04;11548.01;71.07;73.70;72.49;72.13
ワイルド／三好弘訳;729;481;23141;13346;1349;422;54.84;16.63;0.77;52310;3172.60;4295.70;6992.80;75.87;76.21;75.91;77.28
ワイルド／渡辺純訳;1986;1647;200468;119205;7156;1636;122.54;27.86;7.36;433256;5906.20;7902.22;11088.80;72.02;72.00;72.47;72.82
万城目学;2406;2069;456404;277446;18150;8271;55.18;24.90;17.34;1002637;6695.05;9071.33;12629.55;67.73;67.56;67.70;67.47
丈月城;2442;2162;529365;311471;25338;14252;37.14;20.67;19.62;1174098;8462.05;10890.58;14521.52;70.83;70.00;70.11;70.81
三上延;1925;1689;539443;330584;27666;14242;37.88;19.38;20.21;1192829;3571.41;4903.70;7107.94;73.20;72.75;72.26;73.09
三好京三;1708;1336;85640;52464;3486;1565;54.72;24.13;3.34;184848;8606.40;11760.30;16387.20;61.27;61.11;60.14;61.68
三好徹;2040;1732;364799;212962;11825;5595;65.20;29.79;12.77;781329;6465.82;8405.33;11724.13;63.64;64.35;63.01;62.87
三木清;1208;893;68902;43226;2088;470;146.60;32.83;2.69;145170;4146.39;5503.43;8167.15;68.17;64.99;67.56;68.10
三浦光世;1670;1305;78711;50531;3062;1191;66.09;25.56;3.14;172481;5889.80;8106.59;11377.60;62.38;60.63;61.43;62.39
三浦哲郎;2370;2030;415303;257557;17307;9818;42.30;23.91;15.47;925162;5607.90;7713.68;11174.41;73.15;74.37;72.99;73.13
三浦真奈美;2161;1917;641720;384835;25411;14882;43.12;25.11;23.18;1414088;5172.38;7107.95;9939.73;72.73;74.35;73.60;73.01
三浦綾子;3274;3012;3606739;2254446;172953;82628;43.65;20.79;138.74;7996290;5858.26;8191.09;12019.81;70.01;68.81;68.42;69.47
三瀬龍;2211;1833;345010;201967;12958;5693;60.60;26.49;12.79;741479;8573.75;11461.49;15694.19;71.67;70.60;71.66;72.46
三田誠;2066;1727;196736;113581;11446;7718;25.49;16.86;7.21;450387;8296.73;11360.96;15183.74;73.39;71.36;71.78;73.46
三雲岳斗;2757;2461;1062193;638255;50014;27594;38.49;21.08;40.10;2343716;6825.50;9007.92;12391.85;71.43;68.78;70.35;71.60
上坂冬子;1783;1428;107332;63517;3857;1610;66.67;27.68;3.98;232578;9448.50;12353.52;16523.94;65.57;65.72;65.73;65.08
上林暁／坪内祐三編;2148;1745;145102;92812;5930;2122;68.38;24.39;5.60;326393;5790.02;8292.06;12760.51;67.04;68.09;67.41;67.01
上橋菜穂子;2320;2059;1387347;812381;53288;30434;45.59;25.84;47.96;3107083;5937.80;8128.72;11513.62;77.12;77.38;77.42;76.58
上田敏;2449;1757;60683;39564;3922;3502;17.33;15.31;2.39;133512;20555.10;26181.58;33603.02;75.01;64.32;69.68;72.05
上西晴治;2516;2236;430639;261872;15668;9041;47.63;27.41;16.46;937881;10748.80;13645.55;18143.32;67.14;66.53;67.24;66.12
上遠野浩平;2094;1815;457557;275546;20653;12906;35.45;21.80;16.67;1016536;4717.84;6197.15;8821.60;74.52;74.65;73.93;74.38
上野正彦;2180;1940;420191;263162;12543;7530;55.80;33.32;16.75;903300;8725.34;11563.83;15591.80;59.67;60.12;60.26;60.37
下田治美;1620;1270;134599;77835;5526;2297;58.60;23.99;4.77;292473;6163.60;8256.10;11221.20;73.20;68.88;68.53;70.34
中上健次;2219;1964;643987;381763;22503;6690;96.26;28.53;22.99;1411495;6636.50;8994.63;12788.25;70.73;72.34;71.85;69.96
中井拓志;1759;1547;206344;122602;8496;2708;76.20;24.09;7.91;460671;7124.03;9334.65;13018.55;65.95;65.11;65.32;65.75
中井英夫;3025;2608;707070;428348;18492;8167;86.58;37.85;26.42;1528666;7436.85;9984.50;14279.91;68.57;70.87;70.30;69.02
中場利一;1603;1356;188931;112254;9771;6086;31.04;19.15;6.80;417521;6051.87;8608.24;12147.90;70.99;70.50;70.60;70.44
中山元;1420;1115;114838;69228;2388;850;135.10;46.87;4.38;244340;6322.99;8431.23;11346.35;60.16;59.97;60.48;58.97
中山義秀;2612;2100;171138;108793;5516;1885;90.79;30.93;6.79;365620;10237.55;13759.08;18873.55;60.59;61.26;60.79;60.71
中島らも;1725;1396;125251;74560;5860;3001;41.74;21.16;4.57;276170;7613.25;10523.38;15193.25;71.82;71.48;71.04;71.92
中島敦;2567;1972;103083;65956;3314;602;171.23;30.87;4.08;221840;12908.50;17887.38;25882.96;52.21;53.22;54.61;53.58
中川靖造;2200;1870;355041;213130;9463;3081;115.24;37.21;14.13;763698;10521.79;13613.50;18358.65;55.62;57.23;55.96;56.34
中村うさぎ;2339;2029;398955;232665;14447;5380;74.16;27.27;14.45;890940;8597.90;11233.55;15453.40;65.92;65.66;65.65;64.39
中村光夫;2249;1763;152202;97525;2051;1243;122.45;74.02;6.35;330492;10922.60;14929.20;20672.80;52.26;54.56;55.24;52.36
中村希明;2177;1810;187634;114524;3561;1985;94.53;52.32;7.31;401739;10287.10;13453.26;18168.89;60.44;61.71;61.90;59.98
中村弦;2185;1756;193244;119076;6445;2735;70.66;29.88;7.41;415862;6683.90;8931.11;12543.69;67.80;67.22;66.33;66.99
中村彰彦;3005;2566;411165;256316;10922;7535;54.57;37.45;16.82;887326;16129.80;20460.30;26814.13;54.75;56.51;56.19;56.36
中村恵里加;1703;1397;164106;99792;6872;3350;48.99;23.69;6.09;360157;4621.88;6439.88;9298.58;71.37;71.74;71.41;71.52
中村正;2288;1965;340468;207596;9563;3333;102.15;35.31;12.99;725495;8087.68;10286.69;14354.25;61.94;61.04;61.63;60.87
中村真一郎;2197;1651;105161;66470;2362;1106;95.08;44.01;4.18;227595;7387.90;10046.89;14290.91;60.51;61.31;62.29;60.42
中村紘子;1927;1558;130591;75184;2483;955;136.74;52.15;4.74;277118;8463.10;11468.19;15838.78;62.63;62.43;61.51;59.72
中村航;1364;1060;66928;38996;3422;1555;43.04;19.18;2.42;147815;7988.93;11155.40;16557.60;68.11;67.05;66.91;67.67
中里恒子;1884;1476;111239;68247;3151;2151;51.72;35.24;4.25;255541;6522.90;9166.21;13732.95;68.11;69.42;68.74;68.16
中野好夫;2499;2052;198525;118102;4465;1081;183.65;44.27;7.51;429611;10899.07;14468.58;19784.10;63.25;64.36;64.14;63.33
中野好夫／安野光雅編;2182;1756;182943;111930;3816;803;227.82;47.70;7.13;392476;8134.69;10962.12;15472.75;61.04;64.22;63.17;61.99
中野重治;2038;1583;126061;80622;3840;1132;111.36;32.70;5.00;273237;6765.30;9682.22;14092.15;58.23;59.46;58.32;59.03
中野順一;1964;1578;171851;100868;9097;3916;43.88;18.68;6.31;377532;6501.47;8552.53;11991.70;70.55;69.77;69.46;70.40
丸谷才一;2876;2411;529262;326930;16638;6667;79.39;31.64;20.06;1152061;8501.22;11529.98;16528.02;67.44;68.57;68.01;67.67
乃南アサ;2188;1947;649369;395242;24362;11512;56.41;26.44;24.49;1430249;4551.60;6192.20;8706.90;71.40;72.37;71.91;71.52
久世光彦;2235;1764;136338;86392;4512;956;142.61;30.01;5.26;297758;6607.30;9329.72;13954.15;68.28;69.71;69.17;68.22
久保田正文;2149;1730;181185;113579;4692;1488;121.76;37.60;7.14;395982;12748.80;17655.62;25468.70;49.16;52.83;52.00;52.06
久弥直樹;1484;1246;169338;101122;9784;8622;19.64;16.99;6.26;389871;3615.12;5043.23;7423.65;75.11;74.42;73.65;74.68
久松潜一;1455;1123;81889;52774;2460;1388;59.00;32.49;3.22;177466;9003.47;12445.43;18582.40;51.82;53.70;53.35;53.61
久美沙織;2878;2542;1197819;669045;56606;24638;48.62;20.96;41.73;2666386;8415.17;11280.20;15841.08;76.32;77.28;76.77;76.71
乙一;2312;2092;1298440;807037;54623;22009;59.00;23.69;48.88;2827352;3917.68;5344.47;7525.98;71.20;72.17;71.26;71.43
九条公人;2486;2186;637205;358106;24744;23569;27.04;25.13;22.28;1403653;9810.63;12904.60;18368.22;66.92;66.78;66.39;65.69
九里史生;2871;2665;2108647;1226743;82839;41106;51.30;25.25;77.61;4646001;9450.92;12318.28;16967.47;67.70;67.25;67.48;67.05
乾くるみ;2442;2139;693326;427922;27720;11215;61.82;24.80;25.95;1527199;4837.53;6734.91;9840.55;69.03;69.87;69.37;69.05
亀井勝一郎;1347;1057;65638;39960;1938;408;160.88;33.75;2.54;141032;5511.30;7554.98;10290.30;65.26;65.86;65.55;65.59
事務狂;2224;1966;296510;176225;15844;6408;46.27;18.52;11.16;651656;7250.50;9554.06;12742.50;71.41;69.01;69.82;70.99
二宮隆雄;2197;1866;236394;147199;9043;4548;51.98;26.11;9.53;510282;11195.90;14561.98;19429.16;63.06;60.13;61.88;62.38
二階堂黎人;2080;1706;156921;97025;7535;3441;45.60;20.64;6.05;350454;6537.32;8690.79;12304.45;68.70;66.13;67.12;67.87
五代ゆう;2456;2055;363049;219393;15304;7770;46.72;23.66;13.55;799605;8846.78;11961.43;17018.95;75.03;75.67;74.05;74.68
五十嵐貴久;1892;1629;307056;186206;14530;6618;46.40;20.97;11.50;669740;4875.20;6515.52;9136.80;69.73;68.37;68.74;69.85
五十嵐雄策;2323;2050;902332;523942;43781;30557;29.53;20.20;32.11;2025294;6374.66;8850.20;13147.26;73.15;73.28;72.69;73.11
五味川純平;2923;2570;951775;602386;24376;11715;81.24;38.70;39.64;2048256;11928.68;15407.83;20283.70;41.15;37.94;39.67;40.03
五味康祐;3500;3116;915119;557699;31232;13504;67.77;29.03;35.25;1987490;13601.43;17384.12;23316.46;65.95;64.26;65.72;65.81
五木寛之;1266;957;69661;41527;3230;1766;39.45;21.52;2.57;154323;4192.55;5849.04;8327.51;74.23;73.68;73.26;74.10
五條瑛;1356;1011;51536;31193;2367;960;53.68;21.66;1.92;112610;4183.08;5772.48;8537.65;72.03;71.92;71.55;72.04
五百香ノエル;1914;1610;206755;121509;7492;5954;34.73;27.45;7.58;450415;6684.86;9022.85;12334.89;69.53;70.26;70.00;69.69
井上ひさし;3025;2654;862358;517666;31895;15429;55.89;26.67;32.49;1896079;9290.56;12280.12;17440.09;65.13;65.48;65.15;65.21
井上トシユキ+神宮前.org;1556;1235;133932;76005;4415;1910;70.12;29.49;4.72;291984;7345.69;10219.98;15015.97;68.32;68.84;68.39;68.60
井上光晴;2023;1624;197888;119649;7179;3394;58.31;27.31;7.35;431861;8305.20;11312.78;15868.90;69.47;68.94;67.29;68.43
井上堅二;2277;1976;719417;418772;43995;24674;29.16;15.72;25.99;1617680;5250.10;7225.58;10436.96;70.30;68.44;68.23;69.82
井上真;1476;1217;117058;68476;5276;3928;29.80;22.03;4.18;260973;4005.57;5532.55;8131.39;72.33;73.47;72.89;72.67
井上祐美子;2744;2450;1010028;639556;43312;22454;44.98;23.18;38.90;2249513;7800.47;10371.45;14593.70;58.95;59.10;56.45;57.47
井上荒野;1494;1136;92196;57060;3811;1871;49.28;24.05;3.39;202841;4241.60;6132.95;9117.80;75.09;76.27;75.62;75.56
井上靖;3042;2685;1251139;782634;46717;19199;65.17;26.63;48.16;2717356;5362.05;7723.97;11761.06;68.65;67.50;68.30;68.51
井伏鱒二;2867;2401;317537;201120;10541;3220;98.61;29.94;12.48;687805;9845.93;13393.90;19103.80;64.75;64.15;64.57;64.60
井崎博之;2017;1651;147724;86822;3359;1457;101.39;43.22;5.69;323312;10383.86;13884.93;19322.85;53.11;52.96;51.09;50.95
井形慶子;1534;1204;86554;50688;2761;1317;65.72;31.06;3.11;186645;7126.02;9320.58;13092.05;67.64;68.54;68.29;67.31
井本農一;1907;1545;88004;57232;2544;1066;82.56;34.17;3.65;193177;15433.80;20544.75;27319.94;35.90;32.66;39.96;39.04
井村君江;1495;1232;130018;73856;3021;1336;97.32;42.12;4.47;278156;6238.03;7881.15;11002.05;66.94;68.71;67.54;66.06
井沢元彦;2450;2111;403905;252577;21101;15246;26.49;19.04;15.85;905958;7354.79;9862.03;13793.85;66.21;64.15;63.32;64.79
井田真木子;2112;1823;372031;224592;11937;4598;80.91;30.87;13.93;807444;6323.87;8448.12;12086.98;65.88;66.18;66.20;66.16
亙重郎;1074;721;22774;12387;614;340;66.98;33.81;0.77;48892;11979.45;14846.85;19097.48;59.30;59.50;59.16;59.69
亜瑠;1577;1298;143149;83720;7701;5820;24.60;18.45;5.21;315480;5580.37;7557.78;10970.55;69.25;68.02;67.94;68.80
仁木英之;2355;1953;243625;153780;10394;5963;40.86;23.19;9.40;528736;6724.20;9320.80;13752.66;59.12;59.96;59.18;59.41
今村仁司;2086;1746;359043;211601;8708;2422;148.24;40.72;13.95;783116;8404.35;10800.89;14760.76;57.62;58.75;57.87;57.76
今村信雄編;2667;2312;1042155;618125;32559;22525;46.27;31.86;37.65;2297508;6748.85;9707.01;14558.79;65.00;64.36;66.29;65.27
今西錦司;1234;902;114262;70755;1495;196;582.97;76.28;4.43;237845;4492.52;6326.81;9283.20;61.52;62.98;63.15;61.15
今邑彩;2631;2355;1188034;742054;46056;28489;41.70;25.73;45.05;2628552;5644.27;7772.86;11594.65;71.20;71.20;70.94;71.16
今野敏;2035;1776;534384;308062;26520;15464;34.56;20.02;19.17;1180810;6597.30;8713.99;12045.99;65.05;65.45;64.50;66.08
今野緒雪;2642;2426;3140506;1872805;146583;88579;35.45;21.21;115.97;6973450;5463.68;7484.24;10823.47;71.91;71.58;71.20;71.97
伊佐千尋;2155;1811;248559;152166;6246;3769;65.95;39.21;9.64;535699;8110.40;10573.55;15425.30;59.92;60.32;60.49;60.28
伊坂幸太郎;1700;1386;139966;88043;6181;2635;53.12;22.58;5.33;316416;4107.30;5670.89;7973.89;72.59;72.06;72.04;72.23
伊岡瞬;1775;1455;148673;90469;7541;6152;24.17;19.68;5.63;327162;5570.48;7539.29;10678.48;71.59;70.52;70.08;71.34
伊島りすと;1624;1318;151203;90580;5931;3212;47.07;25.44;5.49;327394;5426.28;7332.30;10238.20;73.41;75.41;74.35;73.90
伊藤たかみ;1456;1211;244867;143853;11719;4985;49.12;20.79;8.48;544149;3101.86;4448.32;7056.58;78.26;78.24;78.16;77.95
伊藤整;2881;2518;930266;592942;31072;8975;103.65;29.61;37.98;2009219;8068.40;11030.91;15742.77;56.24;54.08;55.51;56.19
伊豆平成;1823;1539;188543;109835;9937;6737;27.99;18.69;6.80;423278;6942.65;8920.48;11863.32;71.03;70.49;70.31;70.71
伊達将範;2055;1756;257092;147088;16807;8712;29.51;14.78;9.15;597248;8336.64;10912.30;14697.60;70.36;68.06;68.22;69.42
伊都工平;2006;1705;256343;154892;11669;5956;43.04;21.69;9.91;567396;5941.10;7601.69;10439.76;66.02;63.69;64.62;65.16
伊集院光;1151;794;28171;16672;1001;587;47.99;27.33;1.00;61294;7533.55;10432.83;14494.27;65.78;65.78;65.50;65.47
伏見つかさ;2170;1890;618245;356757;34515;17892;34.55;17.54;21.90;1407460;6518.24;9000.68;12475.35;73.28;72.68;72.28;72.86
伏見健二;1798;1493;126283;72922;5214;2716;46.50;24.13;4.62;271835;9019.35;11583.28;15387.85;70.43;70.27;71.18;71.99
伏見健二／高井信／山本弘;1740;1413;103348;60955;4533;2288;45.17;22.40;3.86;227011;7998.10;10212.35;13182.05;67.30;65.90;66.35;67.23
会津八一;2298;1760;87391;52891;3375;1914;45.66;24.03;3.25;189062;22478.74;28831.98;37196.95;48.25;44.01;50.66;49.05
伸たまき;1248;895;43365;25055;1383;623;69.61;31.27;1.53;94044;5967.81;7715.39;10986.85;71.52;73.43;72.96;71.75
佐々淳行;2650;2292;480170;288460;12584;6997;68.63;37.22;19.29;1030966;10644.10;13796.85;18663.60;50.17;52.52;50.29;51.03
佐多稲子;1479;1146;75777;47931;2747;1223;61.96;27.53;2.94;164937;3990.00;5827.88;8428.50;67.31;68.27;66.89;66.67
佐木隆三;2152;1802;256458;155563;8062;4076;62.92;31.55;9.98;563251;8057.30;10514.90;14568.72;60.27;60.98;60.45;60.69
佐竹一彦;2521;2211;730547;451022;36345;18257;40.01;20.00;28.34;1654198;6986.70;9142.88;12634.16;67.27;65.09;65.63;66.62
佐竹彬;1747;1446;216208;132113;11387;5690;38.00;18.82;8.11;484744;3657.47;5107.31;7540.17;72.89;71.68;71.19;72.55
佐藤さとる;1224;1030;487953;270295;20054;10368;47.06;24.13;16.20;1091418;3504.27;4873.54;7462.86;87.15;79.60;82.96;83.05
佐藤ケイ;762;491;17175;10569;725;280;61.34;23.39;0.64;37789;3603.90;5099.93;7573.97;70.27;71.18;70.26;70.40
佐藤大輔;2278;1927;265098;164919;12491;5482;48.36;21.09;10.50;577731;9119.40;12091.05;16978.40;69.10;62.98;65.46;67.86
佐藤愛子;1577;1207;72178;45242;2615;1121;64.39;27.44;2.72;156679;5806.61;8316.47;11767.90;69.28;70.35;69.68;69.52
佐藤正彰訳;3382;3083;3101704;1858355;66300;14823;209.25;46.36;114.97;6783492;7488.43;10254.33;14579.17;73.05;74.90;76.22;73.81
佐藤正明;2427;2165;1013413;601810;26951;10727;94.47;36.64;38.45;2154797;10394.44;13768.20;18428.42;55.08;53.81;52.72;51.98
佐藤賢一;2258;1955;218490;128543;8065;2853;76.58;27.05;8.13;476361;9931.40;12661.30;16491.20;69.67;69.09;70.14;70.47
佐野洋子;1578;1302;147444;90644;5160;2008;73.43;28.46;5.43;321065;5447.80;7490.67;10896.95;71.29;73.53;72.68;71.83
作者不詳;1804;1414;136106;75928;3914;2309;58.95;33.17;4.63;293739;6145.10;8610.33;12548.27;77.21;80.02;79.19;77.97
作者不詳／富士正晴訳;2055;1680;293455;183330;9552;3770;77.84;30.32;11.24;639418;8422.60;11841.46;16299.31;63.95;65.44;63.79;63.74
保阪正康;2455;2112;380209;239546;10495;3202;118.74;36.13;15.60;818874;9884.08;12859.65;17278.88;51.36;53.89;53.20;53.28
倉橋由美子;2634;2266;521114;312819;15020;5467;95.32;34.35;18.97;1123196;6263.90;8636.72;12245.27;68.73;69.83;69.58;68.76
光瀬龍;3040;2684;1919185;1137790;80520;38590;49.73;23.49;71.42;4158422;9003.46;11792.49;16381.46;69.22;68.00;68.20;69.47
児島襄;2332;2000;495109;294726;11245;6947;71.27;43.70;19.73;1078130;9618.90;12245.46;16799.95;50.96;54.19;50.79;50.65
児玉ヒロキ;1973;1659;312528;184606;14587;11708;26.69;21.21;11.26;686609;4831.10;6586.55;9582.70;72.87;73.37;72.69;72.83
児玉隆也;1680;1308;79506;49464;3183;1449;54.87;24.37;2.97;172949;5990.40;8513.55;12806.70;66.75;66.57;66.46;66.76
入間人間;2557;2289;634751;382549;30396;16983;37.38;20.73;24.29;1411034;9092.74;11768.21;15918.75;64.84;63.04;63.93;63.90
八木誠一;1233;947;113700;70048;2814;483;235.40;40.06;4.36;247016;5738.59;7945.93;10617.58;58.39;58.49;58.89;57.26
内田康夫;2983;2658;1474152;903054;55985;30696;48.02;26.23;56.32;3266169;6118.97;8323.12;11963.40;67.57;68.16;67.34;67.56
内田春菊;2217;1949;950235;570715;42392;19278;49.29;22.31;34.25;2083085;3871.60;5662.58;8668.76;75.53;76.21;75.03;75.53
