n7961ej;異世界帰りの勇者が現代最強！;189;2116;1862;350062;208758;21761;13205;26.51;15.86;12.91;795146;6670.60;8883.95;12026.30;75.74;74.58;74.98;75.37
n7975cr;蜘蛛ですが、なにか？;8;2414;2192;1260987;751897;60971;54786;23.02;20.33;46.38;2756780;4384.31;5888.95;8372.44;78.00;77.73;78.18;78.37
n7983cw;ドロップ！！　～香りの令嬢物語～;137;2118;1900;705968;412652;28138;14847;47.55;25.02;25.32;1538758;3711.80;4991.56;7276.93;81.49;81.56;80.87;80.61
n7995ce;転生王女は今日も旗を叩き折る。;91;2328;2079;477550;291076;24026;15668;30.48;19.83;18.13;1066999;5043.03;6605.32;9163.12;81.16;80.52;80.49;81.01
n8031dd;町をつくる能力！？〜異世界につくろう日本都市〜;138;2379;2126;529528;328083;24049;20514;25.81;21.85;19.93;1165564;5805.99;7553.31;10618.49;79.30;78.84;78.83;79.09
n8034ba;ゴブリンの王国;286;2771;2578;1976741;1180739;81612;52358;37.75;23.98;74.38;4320049;6352.50;8134.33;11103.45;75.33;75.75;75.17;75.46
n8091eb;悪役令嬢は旦那様を痩せさせたい;294;1901;1689;393185;228941;19677;9909;39.68;19.91;14.15;879291;4755.25;6296.72;8751.25;81.97;82.25;81.66;81.81
n8109cq;婚約者は、私の妹に恋をする;266;1958;1695;331444;208183;14118;10587;31.31;23.42;12.49;732168;3659.32;5009.39;7000.60;82.50;81.84;82.77;82.76
n8139dg;聖女の魔力は万能です;29;1868;1581;291109;181144;11199;9856;29.54;25.84;11.05;635620;2920.86;3977.05;5805.95;76.52;77.02;77.37;77.06
n8162cb;蘇りの魔王;103;2369;2112;1326831;799039;47147;35054;37.85;28.02;48.56;2908315;3053.99;4183.10;6222.98;80.11;80.58;80.68;79.85
n8206dh;出遅れテイマーのその日ぐらし;121;2245;1980;924806;537948;51362;29232;31.64;17.58;31.99;2049971;5435.14;7747.21;11214.74;75.97;75.11;75.47;75.92
n8213ez;俺はまだ、本気を出していない;178;1808;1524;236630;141953;14476;11984;19.75;16.25;8.67;539070;4819.45;6428.67;9076.78;82.54;82.24;82.14;82.45
n8262bn;魔法使いの婚約者;167;2133;1838;408357;240628;14607;6361;64.20;27.87;15.09;891557;4267.60;5824.89;8387.17;83.39;83.78;81.47;81.51
n8335bk;『Innocent World Online』　極振りさんのＶＲ日記;x;2245;1997;739268;429695;40882;25053;29.51;17.71;26.22;1665172;5226.24;6939.91;9949.29;77.67;77.23;77.55;77.74
n8366dn;カット＆ペーストでこの世界を生きていく;134;2107;1882;732780;436124;35300;27472;26.67;20.53;26.79;1631186;3549.58;4784.63;6901.94;78.72;78.35;78.45;78.77
n8388cp;転生したけど、王子（婚約者）は諦めようと思う;x;1603;1333;131269;75626;5288;3154;41.62;24.77;4.75;292132;4756.60;6399.45;8985.43;78.11;78.97;79.28;78.72
n8406bm;戦国小町苦労譚;190;3115;2853;1478481;925939;52216;33037;44.75;28.02;59.46;3190369;10552.77;13960.89;18802.49;63.03;66.24;63.70;63.66
n8433eb;今度は絶対に邪魔しませんっ！;115;1814;1534;223561;133627;8852;5186;43.11;25.20;8.30;487201;3911.30;5322.99;7427.82;80.62;80.73;80.25;80.30
n8440fe;お隣の天使様にいつの間にか駄目人間にされていた件;99;1927;1680;420629;256369;16305;12526;33.58;25.72;15.84;919869;5043.82;6749.25;9613.38;80.72;80.11;80.91;80.86
n8462cr;俺だけ帰れるクラス転移;228;2140;1913;707031;435502;39247;29409;24.04;17.88;26.64;1568263;4105.42;5512.97;7929.02;79.07;78.12;78.14;78.66
n8515dc;アラフォー賢者の異世界生活日記;39;2760;2538;1887783;1141546;87830;51687;36.52;21.33;71.47;4218848;5825.06;7719.41;10477.04;74.60;74.62;74.22;74.39
n8523ct;二度目の勇者は復讐の道を嗤い歩む;x;2436;2177;772860;458370;30706;22168;34.86;24.97;28.58;1707408;4813.50;6602.46;9472.40;80.87;81.10;81.19;80.82
n8541cr;異世界薬局;80;2557;2291;813680;477807;34543;21441;37.95;23.32;30.06;1782116;9050.26;11977.48;16472.61;72.89;72.53;72.98;72.78
n8558dd;お菓子職人の成り上がり～天才パティシエの領地経営～;292;1977;1709;438253;258271;22329;14317;30.61;19.58;16.01;963019;4584.92;6110.65;8725.37;80.27;80.05;80.05;80.27
n8577dn;望まぬ不死の冒険者;26;2381;2136;1457142;889183;60601;44704;32.60;23.95;53.65;3220363;2835.67;3890.68;6032.32;81.30;81.37;81.49;81.15
n8611bv;ありふれた職業で世界最強;3;2782;2631;3561872;2097948;156055;75606;47.11;22.58;132.26;7891056;6755.43;8758.78;11799.19;75.14;75.60;75.70;75.38
n8618ef;冒険家になろう！　～スキルボードでダンジョン攻略～(WEB連載版);150;2306;2075;690177;415748;38790;34502;20.00;17.48;25.60;1532094;5394.43;7125.22;9756.25;75.34;74.65;74.64;75.04
n8630br;ダンジョンを造ろう;268;2118;1894;623240;379618;30279;14956;41.67;20.49;23.53;1358211;3654.86;4784.25;6819.50;77.98;77.70;77.64;78.10
n8697cx;聖者無双　～サラリーマン、異世界で生き残るために歩む道～;46;2348;2149;1294970;791756;52456;37089;34.92;24.52;48.05;2825510;3389.93;4682.72;6813.10;77.55;77.21;77.28;77.34
n8725k;ログ・ホライズン;59;2892;2611;1900629;1095128;69458;36957;51.43;27.14;69.02;4101790;6812.57;9048.51;12535.91;73.82;72.85;73.77;73.16
n8802bq;八男って、それはないでしょう！;10;2719;2492;2510544;1544268;100815;83600;30.03;24.84;95.12;5512327;5623.41;7661.61;10606.30;71.64;72.04;71.55;71.49
n8858co;コミュ難の俺が、交渉スキルに全振りして転生した結果;x;2322;2086;1077923;639150;53980;25287;42.63;19.76;38.21;2440177;3756.11;5255.40;7826.90;82.23;82.74;81.58;81.90
n8915bv;甘く優しい世界で生きるには;56;2463;2276;1329384;811368;45048;27821;47.78;29.40;50.59;2878464;4615.49;6157.95;8494.95;77.49;78.74;78.62;78.21
n8925cq;チート魔術で運命をねじ伏せる;196;2160;1907;655086;386692;34417;21904;29.91;18.94;24.12;1449907;4079.49;5420.18;7605.16;78.48;78.48;78.76;78.75
n9055cl;悠久の愚者アズリーの、賢者のすゝめ;282;2442;2245;1433476;833870;83078;53682;26.70;17.06;51.22;3267041;5147.88;7103.12;10114.26;76.17;75.44;75.98;76.30
n9078bd;この世界がゲームだと俺だけが知っている;45;2352;2092;1331436;790150;54010;48732;27.32;24.46;48.50;2961516;4418.85;6097.02;8822.36;78.41;78.65;78.96;78.26
n9144bk;そだ☆シス;x;2485;2254;3130186;1802623;143372;99290;31.53;21.51;111.14;7004105;5152.59;6824.65;9935.71;80.76;82.43;81.26;80.76
n9148t;風と異邦の精霊術師;x;2705;2425;729572;448272;35473;16289;44.79;20.44;28.22;1598596;6823.41;9057.74;12339.91;72.05;72.58;71.20;71.81
n9231bp;異世界混浴物語;x;2259;2029;870873;535150;36378;25113;34.68;23.85;32.44;1909986;4234.10;5617.00;8106.00;79.25;79.50;79.57;79.36
n9264bj;ドラグーン;222;2010;1826;804648;485635;38565;19656;40.94;20.75;29.07;1775171;3270.77;4390.07;6037.38;75.88;75.74;76.38;76.14
n9285fc;落第賢者の学院無双 　～ああ賢者・・・死んでしまうとは情けないと言われてから４００年が経過した。～;180;1733;1453;162102;97528;9332;5768;28.10;17.11;5.93;365357;5312.68;7159.80;9822.65;76.46;75.70;76.22;76.40
n9340du;無能と呼ばれた俺、４つの力を得る;x;2235;2027;1163078;681992;76076;44756;25.99;15.09;41.76;2672023;3363.15;4657.03;6686.78;81.23;80.98;80.78;81.21
n9418eg;モンスターがあふれる世界になったので、好きに生きたいと思います;35;2042;1775;539570;318714;32825;26584;20.30;16.22;19.65;1235239;4061.02;5384.57;7599.94;77.70;77.05;77.40;77.68
n9442cw;その者。のちに・・・;227;1956;1717;485570;297538;24824;10686;45.44;19.43;17.94;1088297;2905.80;3965.28;5955.41;81.77;81.83;81.85;81.89
n9452cd;魔王になったら領地が無人島だった;x;2495;2296;1699148;1035352;77889;44311;38.35;21.66;63.45;3756852;4902.80;6664.97;9857.20;79.56;80.80;81.02;80.58
n9463br;僕と彼女と実弾兵器（アンティーク）;x;2255;2023;1004212;586448;45168;18720;53.64;21.84;36.65;2206784;7022.73;9288.43;12526.04;76.22;76.01;76.25;76.26
n9505bf;ワールドオーダー;176;2164;1862;532845;324734;24628;10166;52.41;21.35;19.51;1152520;3456.51;4689.00;6857.68;81.56;82.29;82.31;82.40
n9511bs;男なら一国一城の主を目指さなきゃね;161;3046;2831;3991876;2391067;162901;91562;43.60;24.17;147.16;8639200;5702.46;7798.97;11287.45;75.86;75.76;75.78;75.82
n9511dh;狼領主のお嬢様;194;1996;1737;340650;204041;15333;6817;49.97;22.16;12.66;751090;3815.53;5082.44;7242.04;84.47;83.98;83.68;84.00
n9525fd;反逆のソウルイーター　～弱者は不要といわれて剣聖（父）に追放されました～;240;2191;1896;350529;210171;13649;8611;40.71;25.61;12.91;770809;6097.80;8285.90;11328.80;79.86;79.93;80.05;79.61
n9543bw;モンスターのご主人様;225;2589;2352;1931011;1164573;90520;70404;27.43;21.25;71.64;4283666;3770.99;5144.20;7374.67;79.91;79.62;80.26;80.05
n9544br;週末冒険者;x;1965;1691;273064;166608;7973;5217;52.34;34.14;10.27;584623;3688.64;4980.15;7159.70;77.96;79.94;80.23;78.80
n9545er;善人おっさん、生まれ変わったらＳＳＳランク人生が確定した;157;2047;1810;500884;299163;29350;24041;20.83;16.97;18.38;1136099;4435.05;6066.61;8573.95;80.78;80.29;80.38;80.74
n9551ee;おっさん冒険者ケインの善行;108;2197;1925;474286;274625;19374;15463;30.67;24.39;16.79;1046167;6175.93;8264.68;11247.45;77.59;76.48;76.55;76.36
n9565dj;魔王討伐したあと、目立ちたくないのでギルドマスターになった;198;2400;2154;1057777;639795;45674;20876;50.67;23.07;38.65;2364675;4075.44;5517.63;8008.55;81.31;81.17;80.89;80.93
n9612l;義妹が勇者になりました。;x;1893;1689;468180;273525;16495;13280;35.25;28.24;17.02;1028259;4439.46;5937.96;8344.52;80.95;81.07;80.88;80.18
n9636x;薬屋のひとりごと;52;2560;2299;760628;479761;36816;25265;30.11;20.63;29.37;1684432;7057.32;10027.45;14028.89;72.31;67.68;72.34;72.71
n9638em;劣等眼の転生魔術師　～　虐げられた元勇者は未来の世界を余裕で生き抜く　　～;x;1588;1288;96171;58718;5032;3625;26.53;18.89;3.56;212511;4478.20;6132.70;8616.60;77.01;77.19;77.38;77.40
n9669bk;無職転生　- 異世界行ったら本気だす -;2;2702;2487;2508298;1500119;142222;129497;19.37;17.53;90.53;5624405;4476.32;6236.98;9007.08;80.03;79.82;79.82;80.12
n9686ek;虐げられた救世主の俺は異世界を見捨てて元の世界で気ままに生きることにした;x;1843;1590;284685;168821;16318;13674;20.82;17.27;10.43;641386;6249.00;8244.21;11455.75;79.22;78.61;78.85;79.21
n9734bb;魔導師は平凡を望む;149;2298;2155;2397465;1457559;111998;59247;40.47;21.27;91.20;5315471;3933.97;5138.54;6963.90;76.02;75.81;75.87;76.06
n9773bj;異世界居酒屋「のぶ」;112;2629;2283;574088;337523;24081;18019;31.86;23.78;20.99;1248726;8151.30;10630.04;14982.45;79.94;79.91;79.83;79.77
n9795dx;最強ギルドマスターの一週間建国記;298;2309;2057;649867;394022;28962;20885;31.12;22.20;24.06;1415715;3978.27;5382.24;7441.76;76.96;77.10;77.12;77.24
n9814bu;２９歳独身は異世界で自由に生きた…かった。;209;2630;2419;996184;597721;44791;24359;40.90;22.05;36.78;2162637;6021.74;7963.84;11112.34;77.44;77.32;77.57;77.57
n9835bf;第三王子エルメル;x;1703;1409;180758;107498;9237;5073;35.63;19.25;6.53;392392;3255.46;4364.29;6227.62;84.58;83.97;83.20;84.09
n9838bp;多神の加護;253;2146;1921;626963;373808;29584;22861;27.43;20.99;22.79;1378462;4491.85;6056.98;8728.70;79.05;78.89;79.03;79.08
n9846ee;地味な剣聖はそれでも最強です;169;2551;2366;2259140;1396805;99067;72681;31.08;22.73;85.78;5008089;4977.71;6731.92;9570.10;77.88;77.41;78.22;78.08
n9863da;成長チートでなんでもできるようになったが、無職だけは辞められないようです;89;2381;2110;802109;481374;39985;27560;29.10;19.77;28.73;1781542;4345.09;6009.42;8753.80;77.95;77.53;77.85;77.99
n9898cc;音使いは死と踊る;x;1993;1769;530319;322332;29858;22883;23.18;17.50;19.69;1172121;4395.90;5800.46;8204.50;80.14;79.94;80.22;80.52
n9902bn;デスマーチからはじまる異世界狂想曲（ web版 ）;6;3010;2840;2764614;1673872;122189;92247;29.97;22.24;102.16;6084971;7375.89;9668.81;13427.32;71.28;71.28;70.93;71.04
n9975de;淡海乃海　水面が揺れる時;280;2812;2536;1460496;937376;80986;32371;45.12;17.82;60.19;3197802;9690.55;13621.03;21261.91;54.49;50.33;49.63;50.78
n9981by;北の砦にて;179;1896;1688;411125;248614;17277;11280;36.45;23.69;15.08;897835;3642.55;4983.80;7230.82;83.45;83.71;83.28;83.22
n9985cb;境界迷宮と異界の魔術師;75;2922;2758;6457111;3858451;278433;133734;48.28;23.11;240.58;14025783;6269.86;8312.21;11487.42;76.22;76.49;76.13;76.35
